quote_date,region,item_id,p_mean,p_75,p_median,p_25,date,dateStata,dateISO,obs,year,month,quarter,_merge,regionDesc,country,mergeregion
200908,2,610231,131.6336,155.25,129.375,96.575,259,01/08/2009,01/08/2009,101010,2009,8,3,matched (3),London,England,matched (3)
200806,2,610231,120.9939,146.88,112.8,88.13,245,01/06/2008,01/06/2008,101446,2008,6,2,matched (3),London,England,matched (3)
200603,2,610231,98.21174,141,90,70.5,218,01/03/2006,01/03/2006,103882,2006,3,1,matched (3),London,England,matched (3)
201812,3,610231,175.1695,210,165,125,371,01/12/2018,01/12/2018,125381,2018,12,4,matched (3),South East,England,matched (3)
200512,3,610231,105.393,131.6,98.7,70.26,215,01/12/2005,01/12/2005,109077,2005,12,4,matched (3),South East,England,matched (3)
200806,3,610231,123.3343,161.56,109.42,86.08,245,01/06/2008,01/06/2008,101446,2008,6,2,matched (3),South East,England,matched (3)
201303,3,610231,157.1439,190,169,134.4,302,01/03/2013,01/03/2013,112073,2013,3,1,matched (3),South East,England,matched (3)
201611,3,610231,150.4174,192,145,108,346,01/11/2016,01/11/2016,114503,2016,11,4,matched (3),South East,England,matched (3)
202105,3,610231,179.1041,210,180,160,400,01/05/2021,01/05/2021,95210,2021,5,2,matched (3),South East,England,matched (3)
201202,3,610231,127.639,176.25,120,85.8,289,01/02/2012,01/02/2012,109908,2012,2,1,matched (3),South East,England,matched (3)
201406,3,610231,145.54,172.125,133.2,113.5,317,01/06/2014,01/06/2014,112673,2014,6,2,matched (3),South East,England,matched (3)
201701,3,610231,151.8094,198.5,141.98,122.5,348,01/01/2017,01/01/2017,115625,2017,1,1,matched (3),South East,England,matched (3)
201601,3,610231,149.5871,175,148,119,336,01/01/2016,01/01/2016,115217,2016,1,1,matched (3),South East,England,matched (3)
201705,3,610231,163.2455,204.5,164.475,127.25,352,01/05/2017,01/05/2017,117233,2017,5,2,matched (3),South East,England,matched (3)
201008,3,610231,130.7438,176.25,122.13,84.95,271,01/08/2010,01/08/2010,108091,2010,8,3,matched (3),South East,England,matched (3)
202201,3,610231,202.1858,231,200,156.115,408,01/01/2022,01/01/2022,123655,2022,1,1,matched (3),South East,England,matched (3)
200809,3,610231,126.8422,176.25,115.295,90.945,248,01/09/2008,01/09/2008,102828,2008,9,3,matched (3),South East,England,matched (3)
200402,3,610231,73.431,87.5,78,58.16,193,01/02/2004,01/02/2004,103439,2004,2,1,matched (3),South East,England,matched (3)
201009,3,610231,135.6516,176.25,127.125,86.565,272,01/09/2010,01/09/2010,108500,2010,9,3,matched (3),South East,England,matched (3)
202206,3,610231,226.798,252,239.4,192.2,413,01/06/2022,01/06/2022,127526,2022,6,2,matched (3),South East,England,matched (3)
200703,3,610231,104.8777,130,88.565,67.59,230,01/03/2007,01/03/2007,99770,2007,3,1,matched (3),South East,England,matched (3)
202002,3,610231,181.3394,216,179,135,385,01/02/2020,01/02/2020,126570,2020,2,1,matched (3),South East,England,matched (3)
202202,3,610231,211.5429,248,205,180,409,01/02/2022,01/02/2022,121928,2022,2,1,matched (3),South East,England,matched (3)
201212,3,610231,140.7748,184.24,145.2,90,299,01/12/2012,01/12/2012,112522,2012,12,4,matched (3),South East,England,matched (3)
201210,3,610231,140.9781,180,145.2,93.77,297,01/10/2012,01/10/2012,113193,2012,10,4,matched (3),South East,England,matched (3)
200508,3,610231,97.1694,123.38,94,64.63,211,01/08/2005,01/08/2005,111794,2005,8,3,matched (3),South East,England,matched (3)
202101,3,610231,178.6419,212.5,180,135.75,396,01/01/2021,01/01/2021,94079,2021,1,1,matched (3),South East,England,matched (3)
201108,3,610231,138.1006,184.24,141,81,283,01/08/2011,01/08/2011,111624,2011,8,3,matched (3),South East,England,matched (3)
201501,3,610231,138.7282,168,125,108,324,01/01/2015,01/01/2015,112492,2015,1,1,matched (3),South East,England,matched (3)
200507,3,610231,97.94147,129.25,94,63.45,210,01/07/2005,01/07/2005,112702,2005,7,3,matched (3),South East,England,matched (3)
200810,3,610231,125.5457,176.25,113.09,88.13,249,01/10/2008,01/10/2008,103994,2008,10,4,matched (3),South East,England,matched (3)
202112,3,610231,191.9606,231,190,152.5,407,01/12/2021,01/12/2021,123086,2021,12,4,matched (3),South East,England,matched (3)
200609,3,610231,105.5656,130,91.5,67.6,224,01/09/2006,01/09/2006,105598,2006,9,3,matched (3),South East,England,matched (3)
201305,3,610231,148.9488,184.24,168,117.6,304,01/05/2013,01/05/2013,112460,2013,5,2,matched (3),South East,England,matched (3)
202011,3,610231,179.4317,210,180,150,394,01/11/2020,01/11/2020,82553,2020,11,4,matched (3),South East,England,matched (3)
201811,3,610231,172.6958,210,165,125,370,01/11/2018,01/11/2018,123289,2018,11,4,matched (3),South East,England,matched (3)
201709,3,610231,161.4053,205,159.9,125,356,01/09/2017,01/09/2017,117013,2017,9,3,matched (3),South East,England,matched (3)
202106,3,610231,179.8688,210,180,165,401,01/06/2021,01/06/2021,109408,2021,6,2,matched (3),South East,England,matched (3)
200705,3,610231,106.0397,138.65,89,67.59,232,01/05/2007,01/05/2007,102992,2007,5,2,matched (3),South East,England,matched (3)
201910,3,610231,177.8761,215,168.5,125,381,01/10/2019,01/10/2019,127514,2019,10,4,matched (3),South East,England,matched (3)
201508,3,610231,142.9989,168,144,108,331,01/08/2015,01/08/2015,115736,2015,8,3,matched (3),South East,England,matched (3)
201708,3,610231,160.8171,205,159.9,125,355,01/08/2017,01/08/2017,117018,2017,8,3,matched (3),South East,England,matched (3)
201704,3,610231,162.9955,204.5,164.475,127.25,351,01/04/2017,01/04/2017,116889,2017,4,2,matched (3),South East,England,matched (3)
202104,3,610231,179.1041,210,180,160,399,01/04/2021,01/04/2021,102092,2021,4,2,matched (3),South East,England,matched (3)
201911,3,610231,177.8761,215,168.5,125,382,01/11/2019,01/11/2019,127910,2019,11,4,matched (3),South East,England,matched (3)
202007,3,610231,193.5642,225,185,165.5,390,01/07/2020,01/07/2020,102371,2020,7,3,matched (3),South East,England,matched (3)
201002,3,610231,124.1781,163.04,122.5,75.525,265,01/02/2010,01/02/2010,97889,2010,2,1,matched (3),South East,England,matched (3)
201112,3,610231,127.3907,170,123,75,287,01/12/2011,01/12/2011,113770,2011,12,4,matched (3),South East,England,matched (3)
201005,3,610231,124.8386,164.5,119.26,80,268,01/05/2010,01/05/2010,105655,2010,5,2,matched (3),South East,England,matched (3)
201110,3,610231,131.6944,173.125,131,80,285,01/10/2011,01/10/2011,112689,2011,10,4,matched (3),South East,England,matched (3)
200704,3,610231,104.3736,130,89,67.59,231,01/04/2007,01/04/2007,101168,2007,4,2,matched (3),South East,England,matched (3)
201103,3,610231,132.7366,180.245,131,80,278,01/03/2011,01/03/2011,111703,2011,3,1,matched (3),South East,England,matched (3)
201207,3,610231,134.9939,176.25,132,90,294,01/07/2012,01/07/2012,112979,2012,7,3,matched (3),South East,England,matched (3)
201004,3,610231,125.225,163.04,119.63,80,267,01/04/2010,01/04/2010,104566,2010,4,2,matched (3),South East,England,matched (3)
201712,3,610231,166.5824,210,159.9,125,359,01/12/2017,01/12/2017,117146,2017,12,4,matched (3),South East,England,matched (3)
201810,3,610231,171.6432,210,159.95,125,369,01/10/2018,01/10/2018,124191,2018,10,4,matched (3),South East,England,matched (3)
200901,3,610231,126.2771,160,115.945,91.77,252,01/01/2009,01/01/2009,98184,2009,1,1,matched (3),South East,England,matched (3)
201901,3,610231,167.1035,195,150,125,372,01/01/2019,01/01/2019,125531,2019,1,1,matched (3),South East,England,matched (3)
200807,3,610231,124.4884,168.905,109.42,87.105,246,01/07/2008,01/07/2008,102214,2008,7,3,matched (3),South East,England,matched (3)
202102,3,610231,180.9847,220,180,160,397,01/02/2021,01/02/2021,98049,2021,2,1,matched (3),South East,England,matched (3)
201403,3,610231,145.1467,174,137,109,314,01/03/2014,01/03/2014,111378,2014,3,1,matched (3),South East,England,matched (3)
201606,3,610231,147.7326,179.99,145,108,341,01/06/2016,01/06/2016,114788,2016,6,2,matched (3),South East,England,matched (3)
201206,3,610231,130.1871,168,132,86.4,293,01/06/2012,01/06/2012,113464,2012,6,2,matched (3),South East,England,matched (3)
200701,3,610231,102.7277,117.5,86.07,67.59,228,01/01/2007,01/01/2007,94734,2007,1,1,matched (3),South East,England,matched (3)
201306,3,610231,148.9488,184.24,168,117.6,305,01/06/2013,01/06/2013,113182,2013,6,2,matched (3),South East,England,matched (3)
201702,3,610231,157.2195,192,147,125,349,01/02/2017,01/02/2017,114063,2017,2,1,matched (3),South East,England,matched (3)
201803,3,610231,168.8417,203.91,159.975,125,362,01/03/2018,01/03/2018,125211,2018,3,1,matched (3),South East,England,matched (3)
201801,3,610231,176.6964,215,170,139.5,360,01/01/2018,01/01/2018,116458,2018,1,1,matched (3),South East,England,matched (3)
201301,3,610231,142.2124,180,150,93.77,300,01/01/2013,01/01/2013,112470,2013,1,1,matched (3),South East,England,matched (3)
200912,3,610231,123.9339,166.25,120,75.45,263,01/12/2009,01/12/2009,105319,2009,12,4,matched (3),South East,England,matched (3)
201806,3,610231,172.23,203.91,167.475,125,365,01/06/2018,01/06/2018,126695,2018,6,2,matched (3),South East,England,matched (3)
201604,3,610231,148.3137,179.99,149.99,108,339,01/04/2016,01/04/2016,116360,2016,4,2,matched (3),South East,England,matched (3)
200709,3,610231,106.1653,138.65,94,75,236,01/09/2007,01/09/2007,103769,2007,9,3,matched (3),South East,England,matched (3)
201908,3,610231,182.7512,215,169,144,379,01/08/2019,01/08/2019,127479,2019,8,3,matched (3),South East,England,matched (3)
202010,3,610231,179.4317,210,177.5,150,393,01/10/2020,01/10/2020,116826,2020,10,4,matched (3),South East,England,matched (3)
201106,3,610231,138.0429,184.24,141,81,281,01/06/2011,01/06/2011,110923,2011,6,2,matched (3),South East,England,matched (3)
200503,3,610231,93.16267,111.04,92.825,60,206,01/03/2005,01/03/2005,109174,2005,3,1,matched (3),South East,England,matched (3)
200908,3,610231,121.3244,162.8,117.355,77.95,259,01/08/2009,01/08/2009,101010,2009,8,3,matched (3),South East,England,matched (3)
200406,3,610231,81.61343,96,84.6,60,197,01/06/2004,01/06/2004,107774,2004,6,2,matched (3),South East,England,matched (3)
201608,3,610231,146.94,179.99,144.5,108,343,01/08/2016,01/08/2016,113719,2016,8,3,matched (3),South East,England,matched (3)
201802,3,610231,174.0775,203.495,169.5,139.5,361,01/02/2018,01/02/2018,122581,2018,2,1,matched (3),South East,England,matched (3)
201609,3,610231,146.8777,168,145,125,344,01/09/2016,01/09/2016,114318,2016,9,3,matched (3),South East,England,matched (3)
201407,3,610231,145.1494,169,133.2,113.5,318,01/07/2014,01/07/2014,110263,2014,7,3,matched (3),South East,England,matched (3)
201312,3,610231,152.1112,180,168,117.6,311,01/12/2013,01/12/2013,112786,2013,12,4,matched (3),South East,England,matched (3)
201808,3,610231,169.1979,210,159.95,124.8,367,01/08/2018,01/08/2018,124079,2018,8,3,matched (3),South East,England,matched (3)
201308,3,610231,153.4517,190,169,117.6,307,01/08/2013,01/08/2013,111818,2013,8,3,matched (3),South East,England,matched (3)
200710,3,610231,109.0981,138.825,94,76.685,237,01/10/2007,01/10/2007,105114,2007,10,4,matched (3),South East,England,matched (3)
201012,3,610231,134.1265,183.04,127.125,85,275,01/12/2010,01/12/2010,110303,2010,12,4,matched (3),South East,England,matched (3)
201507,3,610231,143.2767,168,144,108,330,01/07/2015,01/07/2015,114886,2015,7,3,matched (3),South East,England,matched (3)
201612,3,610231,155.1633,192,154.995,125,347,01/12/2016,01/12/2016,115774,2016,12,4,matched (3),South East,England,matched (3)
200409,3,610231,85.02485,108.1,87.5,60,200,01/09/2004,01/09/2004,104170,2004,9,3,matched (3),South East,England,matched (3)
201907,3,610231,178.2353,210,168,144,378,01/07/2019,01/07/2019,128486,2019,7,3,matched (3),South East,England,matched (3)
201011,3,610231,133.0764,176.25,125,85,274,01/11/2010,01/11/2010,109784,2010,11,4,matched (3),South East,England,matched (3)
200410,3,610231,84.40147,108.1,86.05,60,201,01/10/2004,01/10/2004,105471,2004,10,4,matched (3),South East,England,matched (3)
202109,3,610231,187.7865,220,180,165,404,01/09/2021,01/09/2021,122686,2021,9,3,matched (3),South East,England,matched (3)
200405,3,610231,80.03441,94,82.3,60,196,01/05/2004,01/05/2004,107319,2004,5,2,matched (3),South East,England,matched (3)
200411,3,610231,86.24062,111.33,87.815,64.415,202,01/11/2004,01/11/2004,106502,2004,11,4,matched (3),South East,England,matched (3)
202008,3,610231,174.9865,195,175,144,391,01/08/2020,01/08/2020,112987,2020,8,3,matched (3),South East,England,matched (3)
201208,3,610231,134.9939,176.25,132,90,295,01/08/2012,01/08/2012,113779,2012,8,3,matched (3),South East,England,matched (3)
200706,3,610231,101.9084,130,89,67.59,233,01/06/2007,01/06/2007,104456,2007,6,2,matched (3),South East,England,matched (3)
200412,3,610231,87.54,114.56,89.03999,65,203,01/12/2004,01/12/2004,106782,2004,12,4,matched (3),South East,England,matched (3)
201504,3,610231,142.3518,168,144,108,327,01/04/2015,01/04/2015,115935,2015,4,2,matched (3),South East,England,matched (3)
200910,3,610231,126.255,169.05,122.5,80,261,01/10/2009,01/10/2009,102962,2009,10,4,matched (3),South East,England,matched (3)
201109,3,610231,134.7036,176.25,132,81,284,01/09/2011,01/09/2011,112468,2011,9,3,matched (3),South East,England,matched (3)
200805,3,610231,117.4855,150,100,81.07,244,01/05/2008,01/05/2008,100583,2008,5,2,matched (3),South East,England,matched (3)
201804,3,610231,173.7594,209.455,167.475,132.5,363,01/04/2018,01/04/2018,126219,2018,4,2,matched (3),South East,England,matched (3)
200504,3,610231,91.31273,108.1,91.65,60,207,01/04/2005,01/04/2005,112133,2005,4,2,matched (3),South East,England,matched (3)
200403,3,610231,75.20677,89.95,79.9,58.16,194,01/03/2004,01/03/2004,105011,2004,3,1,matched (3),South East,England,matched (3)
200902,3,610231,127.6971,172.5,121.21,93.77,253,01/02/2009,01/02/2009,91764,2009,2,1,matched (3),South East,England,matched (3)
201505,3,610231,142.3518,168,144,108,328,01/05/2015,01/05/2015,116093,2015,5,2,matched (3),South East,England,matched (3)
200602,3,610231,92.32452,111.63,82.25,63.45,217,01/02/2006,01/02/2006,100465,2006,2,1,matched (3),South East,England,matched (3)
201401,3,610231,158.1833,190,168,122.4,312,01/01/2014,01/01/2014,113219,2014,1,1,matched (3),South East,England,matched (3)
201204,3,610231,126.8537,168,123,85.8,291,01/04/2012,01/04/2012,111722,2012,4,2,matched (3),South East,England,matched (3)
201710,3,610231,159.9383,205,154.45,125,357,01/10/2017,01/10/2017,116488,2017,10,4,matched (3),South East,England,matched (3)
200611,3,610231,106.7741,130,94,67.6,226,01/11/2006,01/11/2006,107067,2006,11,4,matched (3),South East,England,matched (3)
202108,3,610231,182.7512,210,180,165,403,01/08/2021,01/08/2021,123477,2021,8,3,matched (3),South East,England,matched (3)
202210,3,610231,216.3287,250,230,180,417,01/10/2022,01/10/2022,125741,2022,10,4,matched (3),South East,England,matched (3)
202005,3,610231,183.7333,216,179,135,388,01/05/2020,01/05/2020,85259,2020,5,2,matched (3),South East,England,matched (3)
201307,3,610231,153.4517,190,169,117.6,306,01/07/2013,01/07/2013,110722,2013,7,3,matched (3),South East,England,matched (3)
202003,3,610231,182.2806,216,179,135,386,01/03/2020,01/03/2020,118933,2020,3,1,matched (3),South East,England,matched (3)
200906,3,610231,124.3154,172.5,114.71,80,257,01/06/2009,01/06/2009,99984,2009,6,2,matched (3),South East,England,matched (3)
201201,3,610231,130.0766,176.25,126,80,288,01/01/2012,01/01/2012,112915,2012,1,1,matched (3),South East,England,matched (3)
202006,3,610231,173.8889,210,175,135,389,01/06/2020,01/06/2020,94010,2020,6,2,matched (3),South East,England,matched (3)
201605,3,610231,148.3137,179.99,149.99,108,340,01/05/2016,01/05/2016,116741,2016,5,2,matched (3),South East,England,matched (3)
201205,3,610231,128.5036,168,126,85.8,292,01/05/2012,01/05/2012,112977,2012,5,2,matched (3),South East,England,matched (3)
200505,3,610231,82.02889,104.58,82.25,58.75,208,01/05/2005,01/05/2005,111815,2005,5,2,matched (3),South East,England,matched (3)
201909,3,610231,182.7512,215,169,144,380,01/09/2019,01/09/2019,127702,2019,9,3,matched (3),South East,England,matched (3)
201610,3,610231,151.3844,179.99,147.495,125,345,01/10/2016,01/10/2016,114629,2016,10,4,matched (3),South East,England,matched (3)
200501,3,610231,83.76967,104.58,83.425,63.45,204,01/01/2005,01/01/2005,103613,2005,1,1,matched (3),South East,England,matched (3)
201001,3,610231,121.5567,161.58,121.25,73.5,264,01/01/2010,01/01/2010,101545,2010,1,1,matched (3),South East,England,matched (3)
201602,3,610231,150.7761,175,157.49,119,337,01/02/2016,01/02/2016,111438,2016,2,1,matched (3),South East,England,matched (3)
200605,3,610231,103.8235,129.25,94,67.6,220,01/05/2006,01/05/2006,109228,2006,5,2,matched (3),South East,England,matched (3)
201509,3,610231,142.3322,168,144,96,332,01/09/2015,01/09/2015,115298,2015,9,3,matched (3),South East,England,matched (3)
201007,3,610231,130.1066,176.25,125,84.95,270,01/07/2010,01/07/2010,107229,2010,7,3,matched (3),South East,England,matched (3)
201209,3,610231,137.377,176.25,138.6,93.77,296,01/09/2012,01/09/2012,113529,2012,9,3,matched (3),South East,England,matched (3)
200604,3,610231,102.0071,129.25,89.95,65,219,01/04/2006,01/04/2006,107567,2006,4,2,matched (3),South East,England,matched (3)
200603,3,610231,99.04588,123.38,89.475,63.45,218,01/03/2006,01/03/2006,103882,2006,3,1,matched (3),South East,England,matched (3)
201411,3,610231,145.4929,168,144,119,322,01/11/2014,01/11/2014,111793,2014,11,4,matched (3),South East,England,matched (3)
201311,3,610231,152.1112,180,168,117.6,310,01/11/2013,01/11/2013,111887,2013,11,4,matched (3),South East,England,matched (3)
200803,3,610231,116.8291,141,99.88,86.08,242,01/03/2008,01/03/2008,105118,2008,3,1,matched (3),South East,England,matched (3)
201111,3,610231,131.6944,173.125,131,80,286,01/11/2011,01/11/2011,112558,2011,11,4,matched (3),South East,England,matched (3)
200911,3,610231,124.863,165.6,120,80,262,01/11/2009,01/11/2009,104223,2009,11,4,matched (3),South East,England,matched (3)
201101,3,610231,129.3097,184.24,121.115,80,276,01/01/2011,01/01/2011,107592,2011,1,1,matched (3),South East,England,matched (3)
